customer_id,customer_name,age,city,product_id,product_name,category,purchase_date,purchase_quantity,price_per_unit,total_spent,outlier_age,outlier_purchase_quantity,outlier_price_per_unit,outlier_total_spent,missing_customer_info,missing_date_flag,check
9330,jesse taylor,78.0,port yolandachester,101,granola,snack,2024-08-23,2.0,6.07,12.14,False,False,False,False,False,False,True
9331,dawn hunt,73.0,isaacberg,173,almond butter,snack,2024-01-14,3.0,8.74,26.22,False,False,False,False,False,False,True
9332,alex quinn,19.0,lake erica,198,tofu,snack,2024-02-10,1.0,15.26,15.26,False,False,False,False,False,False,True
9333,savannah greene,47.0,deniseville,103,tofu,snack,2024-04-13,2.0,14.63,29.26,False,False,False,False,False,False,True
9335,pamela harper,18.0,west patrick,107,granola,vegetable,2024-09-14,4.0,2.47,9.88,False,False,False,False,False,False,True
9336,erin davis,58.0,melissashire,150,kale,dairy,2024-03-05,4.0,19.55,78.2,False,False,False,False,False,False,True
9337,kimberly perez,53.0,michaelbury,174,granola,organic,2024-09-06,3.0,2.54,7.62,False,False,False,False,False,False,True
9340,scott davis,36.0,kristenfort,122,almond butter,vegetable,2024-05-12,3.0,5.95,17.85,False,False,False,False,False,False,True
9341,destiny romero,35.0,debrashire,160,granola,vegetable,2024-10-01,4.0,18.53,74.12,False,False,False,False,False,False,True
9342,charles houston,19.0,port kristine,130,kale,vegetable,2024-01-04,3.0,3.69,11.07,False,False,False,False,False,False,True
9343,mark scott,31.0,north alexandraton,100,fresh milk,snack,2024-02-15,1.0,16.69,16.69,False,False,False,False,False,False,True
9344,ruben perez,51.0,watkinsberg,167,kale,snack,2024-05-09,3.0,10.35,31.05,False,False,False,False,False,False,True
9345,jonathan johnston,55.0,west anthony,160,granola,organic,2024-01-22,1.0,2.37,2.37,False,False,False,False,False,False,True
9346,michael harvey,36.0,lindseyfurt,181,kale,snack,2024-09-13,4.0,11.88,47.52,False,False,False,False,False,False,True
9347,marc norman md,24.0,north gary,111,granola,dairy,2024-09-25,1.0,14.86,14.86,False,False,False,False,False,False,True
9348,laura grant,35.0,morrisshire,196,tofu,organic,2024-10-24,1.0,13.48,13.48,False,False,False,False,False,False,True
9349,angela jenkins,69.0,martinezchester,130,almond butter,organic,2024-02-07,2.0,12.79,25.58,False,False,False,False,False,False,True
9350,gregory lopez,74.0,rebeccafurt,169,granola,vegetable,2024-07-02,1.0,9.6,9.6,False,False,False,False,False,False,True
9351,john taylor,57.0,east ricky,117,almond butter,dairy,2024-08-29,1.0,12.26,12.26,False,False,False,False,False,False,True
9352,matthew robinson,20.0,lake daniel,101,tofu,dairy,2024-07-22,1.0,3.45,3.45,False,False,False,False,False,False,True
9353,kelly ward,68.0,south francisco,173,tofu,organic,2024-09-20,3.0,17.7,53.1,False,False,False,False,False,False,True
9355,susan miller,33.0,north josephborough,133,organic apples,dairy,2024-03-12,3.0,12.82,38.46,False,False,False,False,False,False,True
9356,spencer gardner,76.0,west bailey,177,almond butter,dairy,2024-03-10,1.0,10.92,10.92,False,False,False,False,False,False,True
9357,steven brown,28.0,brittanybury,185,organic apples,organic,2024-02-05,2.0,8.85,17.7,False,False,False,False,False,False,True
9358,hannah monroe,42.0,ambershire,167,almond butter,vegetable,2024-01-10,2.0,19.63,39.26,False,False,False,False,False,False,True
9359,larry martinez,41.0,east miguel,120,fresh milk,organic,2024-02-08,3.0,18.04,54.12,False,False,False,False,False,False,True
9360,jamie sherman,67.0,howardport,148,tofu,organic,2024-10-18,4.0,1.78,7.12,False,False,False,False,False,False,True
9361,paula jackson,21.0,south isaac,191,tofu,snack,2024-04-15,4.0,9.55,38.2,False,False,False,False,False,False,True
9362,steven harvey,35.0,harrisland,171,almond butter,dairy,2024-07-26,1.0,15.22,15.22,False,False,False,False,False,False,True
9364,james butler,71.0,sloanhaven,195,almond butter,dairy,2024-03-13,1.0,2.65,2.65,False,False,False,False,False,False,True
9365,valerie moore,32.0,wendyview,175,tofu,vegetable,2024-10-08,4.0,5.91,23.64,False,False,False,False,False,False,True
9366,tanya murphy,63.0,grantstad,184,kale,dairy,2024-08-12,3.0,5.44,16.32,False,False,False,False,False,False,True
9367,michelle henderson,68.0,cobbborough,191,kale,snack,2024-05-08,2.0,5.28,10.56,False,False,False,False,False,False,True
9368,john thomas,77.0,north miguel,106,fresh milk,dairy,2024-03-13,3.0,7.87,23.61,False,False,False,False,False,False,True
9369,marcus smith,46.0,lake brandy,142,granola,snack,2024-01-05,2.0,13.5,27.0,False,False,False,False,False,False,True
9370,matthew walker,47.0,rodriguezmouth,155,granola,snack,2024-03-07,1.0,17.21,17.21,False,False,False,False,False,False,True
9371,james johnson,74.0,port amandaburgh,177,fresh milk,dairy,2024-06-13,1.0,6.61,6.61,False,False,False,False,False,False,True
9373,kyle matthews,31.0,west ronald,121,kale,vegetable,2024-09-10,3.0,11.35,34.05,False,False,False,False,False,False,True
9374,chris rodgers,21.0,new victoriaport,160,tofu,dairy,2024-03-21,1.0,5.15,5.15,False,False,False,False,False,False,True
9375,michael brown,79.0,lake sandra,165,granola,snack,2024-10-23,3.0,11.5,34.5,False,False,False,False,False,False,True
9376,hector snow,34.0,lake donnamouth,121,tofu,dairy,2024-07-21,4.0,1.02,4.08,False,False,False,False,False,False,True
9378,megan sims,60.0,south luis,133,kale,snack,2024-08-23,2.0,17.2,34.4,False,False,False,False,False,False,True
9379,robert cooper,18.0,byrdberg,117,organic apples,organic,2024-07-09,1.0,10.54,10.54,False,False,False,False,False,False,True
9380,james ortiz,79.0,north kennethberg,152,almond butter,dairy,2024-06-24,2.0,15.9,31.8,False,False,False,False,False,False,True
9381,miguel irwin,73.0,ericmouth,152,organic apples,vegetable,2024-07-11,1.0,4.48,4.48,False,False,False,False,False,False,True
9382,joan gill,54.0,carlabury,123,tofu,snack,2024-05-29,4.0,10.17,40.68,False,False,False,False,False,False,True
9384,nancy boyer,52.0,rhodesside,176,organic apples,snack,2024-08-23,1.0,5.18,5.18,False,False,False,False,False,False,True
9385,steve cook,72.0,north stephenville,164,almond butter,vegetable,2024-09-28,3.0,2.4,7.199999999999999,False,False,False,False,False,False,True
9386,stacey miller,75.0,matthewmouth,185,almond butter,dairy,2024-04-26,3.0,9.98,29.94,False,False,False,False,False,False,True
9387,ernest keller,57.0,hunterfurt,187,almond butter,snack,2024-10-05,1.0,6.58,6.58,False,False,False,False,False,False,True
9388,dawn sanchez,56.0,lake paulshire,141,granola,snack,2024-08-29,1.0,10.78,10.78,False,False,False,False,False,False,True
9389,wanda molina,62.0,west rhonda,173,fresh milk,organic,2024-07-27,4.0,5.83,23.32,False,False,False,False,False,False,True
9390,francisco morris,54.0,east davidberg,194,kale,organic,2024-01-26,1.0,12.39,12.39,False,False,False,False,False,False,True
9391,benjamin beasley,19.0,morganbury,108,kale,snack,2024-04-11,4.0,3.69,14.76,False,False,False,False,False,False,True
9392,stephanie bishop,65.0,donnabury,146,organic apples,dairy,2024-05-05,3.0,11.61,34.83,False,False,False,False,False,False,True
9393,brianna ayala,71.0,dawnmouth,132,organic apples,organic,2024-06-18,4.0,7.77,31.08,False,False,False,False,False,False,True
9394,deborah taylor,46.0,thomasberg,100,organic apples,vegetable,2024-06-19,3.0,5.73,17.19,False,False,False,False,False,False,True
9395,beth williams,49.0,stevenmouth,110,almond butter,vegetable,2024-05-29,2.0,10.79,21.58,False,False,False,False,False,False,True
9396,molly robinson,57.0,west brendaside,192,granola,organic,2024-03-17,2.0,1.1,2.2,False,False,False,False,False,False,True
9397,wendy delgado,27.0,davisfurt,110,organic apples,snack,2024-08-10,1.0,19.41,19.41,False,False,False,False,False,False,True
9398,michelle huff,32.0,karenchester,159,tofu,snack,2024-04-23,3.0,15.14,45.42,False,False,False,False,False,False,True
9399,erin hayes,21.0,north virginia,182,granola,dairy,2024-01-31,1.0,5.38,5.38,False,False,False,False,False,False,True
9400,kimberly campbell,59.0,south theodoreland,129,kale,organic,2024-08-07,2.0,1.38,2.76,False,False,False,False,False,False,True
9401,cheyenne jimenez,36.0,new jessicaburgh,106,kale,vegetable,2024-07-15,4.0,5.46,21.84,False,False,False,False,False,False,True
9402,john dixon,73.0,brittanyville,138,almond butter,organic,2024-08-20,3.0,11.55,34.650000000000006,False,False,False,False,False,False,True
9403,donna archer,74.0,west sara,107,organic apples,dairy,2024-06-01,1.0,13.04,13.04,False,False,False,False,False,False,True
9404,alejandro fisher,50.0,kristyside,177,tofu,organic,2024-06-17,1.0,12.1,12.1,False,False,False,False,False,False,True
9405,william duncan,71.0,port marcus,186,fresh milk,snack,2024-06-17,2.0,3.26,6.52,False,False,False,False,False,False,True
9406,megan snyder,37.0,lake william,114,granola,snack,2024-05-31,2.0,2.77,5.54,False,False,False,False,False,False,True
9407,jared newman,26.0,alexisland,160,granola,vegetable,2024-07-15,4.0,18.94,75.76,False,False,False,False,False,False,True
9408,charles pineda,65.0,new jasonhaven,173,kale,dairy,2024-10-28,4.0,11.1,44.4,False,False,False,False,False,False,True
9409,tracy gibson,31.0,duranburgh,168,granola,snack,2024-02-23,2.0,18.04,36.08,False,False,False,False,False,False,True
9410,keith watson,50.0,west stephenshire,115,almond butter,vegetable,2024-01-09,3.0,8.95,26.85,False,False,False,False,False,False,True
9411,manuel porter,67.0,west billy,143,kale,snack,2024-04-15,4.0,8.12,32.48,False,False,False,False,False,False,True
9412,dustin vaughn,36.0,port emilytown,172,tofu,dairy,2024-09-25,3.0,7.68,23.04,False,False,False,False,False,False,True
9413,marie king,25.0,cervantesmouth,140,fresh milk,dairy,2024-10-18,3.0,4.58,13.74,False,False,False,False,False,False,True
9414,kenneth pineda,42.0,port kenneth,118,kale,snack,2024-04-10,4.0,19.45,77.8,False,False,False,False,False,False,True
9415,jason patterson,63.0,sarahshire,102,almond butter,dairy,2024-08-14,4.0,2.5,10.0,False,False,False,False,False,False,True
9416,virginia robertson,53.0,south stacyport,179,kale,dairy,2024-10-12,3.0,3.43,10.29,False,False,False,False,False,False,True
9417,kevin jones,57.0,porz kimchester,128,granola,vegetable,2024-10-27,3.0,19.58,58.74,False,False,False,False,False,False,True
9418,hector rose,74.0,jonesfurt,186,granola,vegetable,2024-07-20,1.0,15.8,15.8,False,False,False,False,False,False,True
9419,travis hays,21.0,michaelfurt,144,tofu,organic,2024-07-11,4.0,10.99,43.96,False,False,False,False,False,False,True
9420,edward abbott,50.0,port james,149,kale,dairy,2024-04-22,1.0,9.82,9.82,False,False,False,False,False,False,True
9421,monique brown,26.0,new candiceport,104,organic apples,snack,2024-06-24,2.0,4.46,8.92,False,False,False,False,False,False,True
9422,andrew diaz,61.0,corymouth,198,tofu,organic,2024-02-10,3.0,1.13,3.39,False,False,False,False,False,False,True
9423,scott reyes,47.0,rogermouth,100,tofu,snack,2024-06-03,4.0,2.37,9.48,False,False,False,False,False,False,True
9424,matthew baird,76.0,west jonathan,189,organic apples,snack,2024-05-04,1.0,18.68,18.68,False,False,False,False,False,False,True
9425,john allen,51.0,sandovaltown,175,organic apples,organic,2024-07-19,1.0,14.26,14.26,False,False,False,False,False,False,True
9427,audrey white,54.0,south leah,198,kale,snack,2024-04-10,2.0,13.33,26.66,False,False,False,False,False,False,True
9428,tammy williams,61.0,huffmanfort,131,granola,vegetable,2024-03-17,2.0,10.48,20.96,False,False,False,False,False,False,True
9429,mary pratt,66.0,east margaret,196,tofu,dairy,2024-04-02,3.0,13.32,39.96,False,False,False,False,False,False,True
9430,jeremy burke,31.0,east oscarchester,157,fresh milk,snack,2024-07-06,3.0,3.26,9.78,False,False,False,False,False,False,True
9432,mrs. elizabeth barton,38.0,south jerry,187,organic apples,dairy,2024-01-12,1.0,9.31,9.31,False,False,False,False,False,False,True
9433,amy patton,65.0,west antonioshire,181,granola,organic,2024-05-14,2.0,2.27,4.54,False,False,False,False,False,False,True
9434,ashley hale,50.0,christinaborough,109,organic apples,organic,2024-03-19,1.0,10.8,10.8,False,False,False,False,False,False,True
9435,eric glenn,23.0,davidchester,179,tofu,vegetable,2024-04-27,1.0,9.16,9.16,False,False,False,False,False,False,True
9436,charles olson,41.0,victoriaview,159,almond butter,dairy,2024-10-02,2.0,14.43,28.86,False,False,False,False,False,False,True
9437,christopher martin,70.0,lawrenceburgh,192,fresh milk,vegetable,2024-03-03,1.0,10.91,10.91,False,False,False,False,False,False,True
9438,dana reilly,20.0,south tiffany,103,kale,snack,2024-10-16,4.0,4.53,18.12,False,False,False,False,False,False,True
9439,joshua schneider,66.0,new harryfurt,191,granola,dairy,2024-04-11,3.0,11.19,33.57,False,False,False,False,False,False,True
9440,eric woods,69.0,williamsbury,105,almond butter,organic,2024-02-01,1.0,14.9,14.9,False,False,False,False,False,False,True
9441,hayley rogers,26.0,clarkville,112,granola,dairy,2024-03-22,2.0,5.37,10.74,False,False,False,False,False,False,True
9442,amanda garrett,27.0,port melissa,168,kale,snack,2024-02-29,2.0,5.33,10.66,False,False,False,False,False,False,True
9443,jerry barnes,57.0,timothyside,103,organic apples,dairy,2024-08-21,4.0,10.66,42.64,False,False,False,False,False,False,True
9444,jonathan weeks,61.0,josephville,142,almond butter,organic,2024-04-12,1.0,19.08,19.08,False,False,False,False,False,False,True
9445,leslie hale,41.0,melissafurt,176,kale,vegetable,2024-06-27,2.0,10.73,21.46,False,False,False,False,False,False,True
9446,billy hebert,48.0,west michaelville,199,almond butter,snack,2024-06-15,2.0,9.23,18.46,False,False,False,False,False,False,True
9447,gregory jones,60.0,collinsborough,192,almond butter,snack,2024-02-03,2.0,10.63,21.26,False,False,False,False,False,False,True
9448,stephanie hughes,71.0,new jasonhaven,122,granola,organic,2024-02-16,1.0,9.6,9.6,False,False,False,False,False,False,True
9449,robert phillips,56.0,candaceside,144,kale,organic,2024-07-04,3.0,6.32,18.96,False,False,False,False,False,False,True
9450,bryan hernandez,63.0,reyestown,105,fresh milk,organic,2024-02-08,4.0,3.84,15.36,False,False,False,False,False,False,True
9451,heather rose,27.0,alexanderside,118,organic apples,snack,2024-01-17,2.0,5.17,10.34,False,False,False,False,False,False,True
9453,matthew robertson,21.0,new meghan,165,fresh milk,vegetable,2024-10-23,2.0,11.89,23.78,False,False,False,False,False,False,True
9454,alec mills,28.0,north amberhaven,182,organic apples,snack,2024-01-14,4.0,3.16,12.64,False,False,False,False,False,False,True
9455,alyssa jones,41.0,nicoleshire,176,tofu,vegetable,2024-09-22,1.0,1.45,1.45,False,False,False,False,False,False,True
9456,laurie burns,37.0,gomezville,185,tofu,snack,2024-06-08,2.0,1.2,2.4,False,False,False,False,False,False,True
9457,joseph carter,53.0,robertberg,116,organic apples,snack,2024-05-18,3.0,11.17,33.51,False,False,False,False,False,False,True
9458,joshua horne,78.0,jamesside,179,fresh milk,vegetable,2024-01-07,1.0,10.52,10.52,False,False,False,False,False,False,True
9459,john austin,39.0,summerschester,157,granola,dairy,2024-10-12,1.0,12.99,12.99,False,False,False,False,False,False,True
9460,duane wilson,39.0,port emily,144,fresh milk,dairy,2024-02-16,2.0,9.59,19.18,False,False,False,False,False,False,True
9462,brandi grant,57.0,brownfort,167,granola,organic,2024-07-02,4.0,15.56,62.24,False,False,False,False,False,False,True
9463,melissa brown,68.0,sherylmouth,105,granola,vegetable,2024-04-27,4.0,17.78,71.12,False,False,False,False,False,False,True
9464,janet bennett,18.0,north susanshire,119,kale,vegetable,2024-01-01,1.0,19.89,19.89,False,False,False,False,False,False,True
9465,alexis roberts,32.0,port sean,139,tofu,snack,2024-07-28,4.0,8.6,34.4,False,False,False,False,False,False,True
9466,amy mcgee,39.0,hamiltonfort,172,kale,organic,2024-09-06,1.0,15.31,15.31,False,False,False,False,False,False,True
9467,katherine mason,71.0,markside,107,organic apples,snack,2024-01-12,2.0,17.25,34.5,False,False,False,False,False,False,True
9468,christine bowers,72.0,cowanbury,169,kale,vegetable,2024-03-18,1.0,12.74,12.74,False,False,False,False,False,False,True
9469,stacy rodriguez,22.0,brianport,180,tofu,snack,2024-10-23,2.0,18.62,37.24,False,False,False,False,False,False,True
9470,cynthia garner,30.0,west kevin,160,kale,organic,2024-03-01,2.0,17.12,34.24,False,False,False,False,False,False,True
9471,jennifer brown,55.0,north lori,125,granola,snack,2024-10-03,4.0,19.83,79.32,False,False,False,False,False,False,True
9472,deborah larson,73.0,lake crystalshire,157,organic apples,dairy,2024-02-25,4.0,16.63,66.52,False,False,False,False,False,False,True
9473,mr. brandon blanchard,30.0,gutierrezchester,136,almond butter,vegetable,2024-08-19,1.0,14.22,14.22,False,False,False,False,False,False,True
9474,caleb gilmore,63.0,north danny,185,almond butter,dairy,2024-02-21,4.0,1.28,5.12,False,False,False,False,False,False,True
9475,peter monroe,74.0,west jenniferfort,113,organic apples,snack,2024-03-13,4.0,4.79,19.16,False,False,False,False,False,False,True
9476,james page,65.0,port sandraville,176,almond butter,dairy,2024-08-30,4.0,14.46,57.84,False,False,False,False,False,False,True
9477,jennifer gomez,33.0,holtfort,141,tofu,organic,2024-07-03,4.0,4.02,16.08,False,False,False,False,False,False,True
9478,samuel bryant,48.0,north zacharybury,108,almond butter,snack,2024-10-26,4.0,18.57,74.28,False,False,False,False,False,False,True
9479,brandon nelson,69.0,martinhaven,173,granola,dairy,2024-09-22,3.0,485.94,1457.82,False,False,True,True,False,False,True
9480,margaret peterson,79.0,north jenniferstad,186,organic apples,snack,2024-07-28,4.0,7.67,30.68,False,False,False,False,False,False,True
9482,bryce combs,49.0,kelleyview,104,tofu,dairy,2024-10-27,2.0,16.34,32.68,False,False,False,False,False,False,True
9483,christopher jensen,43.0,sherylfort,108,granola,vegetable,2024-10-11,4.0,15.88,63.52,False,False,False,False,False,False,True
9484,michele ramirez,74.0,stephensshire,108,almond butter,dairy,2024-07-26,3.0,7.36,22.08,False,False,False,False,False,False,True
9485,brett conley,18.0,tracyborough,134,granola,dairy,2024-10-18,3.0,16.12,48.36,False,False,False,False,False,False,True
9486,ashley hunter,68.0,perezmouth,177,tofu,snack,2024-06-11,3.0,19.88,59.64,False,False,False,False,False,False,True
9487,samantha jackson,60.0,north crystal,103,granola,dairy,2024-04-28,1.0,4.58,4.58,False,False,False,False,False,False,True
9488,vicki finley,59.0,mendozaport,133,almond butter,organic,2024-05-07,1.0,10.93,10.93,False,False,False,False,False,False,True
9489,kevin proctor,19.0,hollyfort,167,granola,dairy,2024-09-29,1.0,12.03,12.03,False,False,False,False,False,False,True
9490,zachary baker,64.0,holmeshaven,191,granola,snack,2024-01-02,3.0,13.2,39.6,False,False,False,False,False,False,True
9491,bryan hansen,77.0,anashire,108,fresh milk,dairy,2024-06-25,3.0,8.75,26.25,False,False,False,False,False,False,True
9492,derrick lee,64.0,east christopher,105,granola,organic,2024-04-04,2.0,14.69,29.38,False,False,False,False,False,False,True
9493,deborah williams,44.0,north ashleyfort,176,kale,organic,2024-06-07,4.0,3.52,14.08,False,False,False,False,False,False,True
9494,patricia flores,47.0,east brittanyside,138,organic apples,snack,2024-01-02,3.0,18.88,56.64,False,False,False,False,False,False,True
9495,clayton dickson,67.0,dyershire,111,tofu,snack,2024-10-11,1.0,3.55,3.55,False,False,False,False,False,False,True
9498,scott king,60.0,lake julie,166,granola,dairy,2024-03-25,4.0,12.87,51.48,False,False,False,False,False,False,True
9499,william moreno,38.0,new billymouth,179,tofu,snack,2024-06-17,3.0,7.49,22.47,False,False,False,False,False,False,True
9500,heather collins,64.0,north philipbury,182,almond butter,dairy,2024-08-15,4.0,12.79,51.16,False,False,False,False,False,False,True
9501,melissa armstrong,41.0,port amanda,109,organic apples,vegetable,2024-05-21,1.0,1.19,1.19,False,False,False,False,False,False,True
9503,michael curry,65.0,south jaredchester,158,almond butter,organic,2024-02-03,1.0,1.46,1.46,False,False,False,False,False,False,True
9504,rhonda jackson,44.0,justinfurt,150,organic apples,dairy,2024-02-04,1.0,18.67,18.67,False,False,False,False,False,False,True
9505,kathy schneider,52.0,new tim,189,granola,organic,2024-03-02,4.0,19.37,77.48,False,False,False,False,False,False,True
9506,robert thomas,58.0,johnsonberg,133,granola,dairy,2024-06-15,3.0,14.73,44.19,False,False,False,False,False,False,True
9507,tracy jensen,46.0,west jamesview,171,organic apples,dairy,2024-06-01,4.0,18.66,74.64,False,False,False,False,False,False,True
9508,jason acevedo md,50.0,gardnerchester,169,tofu,snack,2024-09-28,4.0,12.75,51.0,False,False,False,False,False,False,True
9509,meredith hicks,48.0,west rodney,199,granola,vegetable,2024-04-25,1.0,16.33,16.33,False,False,False,False,False,False,True
9510,david perez,61.0,north joshuabury,140,granola,dairy,2024-09-23,1.0,4.14,4.14,False,False,False,False,False,False,True
9511,donna weber,26.0,new joseph,124,tofu,organic,2024-03-30,3.0,10.18,30.54,False,False,False,False,False,False,True
9512,charles mathews,33.0,west emilyville,151,almond butter,organic,2024-01-09,3.0,3.0,9.0,False,False,False,False,False,False,True
9513,john lambert,49.0,christopherchester,116,fresh milk,vegetable,2024-07-25,2.0,1.28,2.56,False,False,False,False,False,False,True
9514,paul harrell,60.0,north alisonton,140,almond butter,vegetable,2024-08-23,2.0,10.82,21.64,False,False,False,False,False,False,True
9515,jacob arellano,73.0,holdenland,159,organic apples,organic,2024-04-19,1.0,11.12,11.12,False,False,False,False,False,False,True
9516,jacob briggs,32.0,rodriguezview,111,tofu,vegetable,2024-07-31,2.0,16.67,33.34,False,False,False,False,False,False,True
9517,rachael bell,77.0,east paula,109,tofu,organic,2024-03-08,2.0,5.23,10.46,False,False,False,False,False,False,True
9518,kimberly williams,79.0,north ashley,110,fresh milk,snack,2024-08-07,3.0,3.94,11.82,False,False,False,False,False,False,True
9519,mary delgado,74.0,west norman,199,tofu,vegetable,2024-10-12,1.0,5.48,5.48,False,False,False,False,False,False,True
9520,donna hamilton,76.0,new yvonne,131,kale,snack,2024-05-31,4.0,5.3,21.2,False,False,False,False,False,False,True
9521,amanda briggs,33.0,west keithchester,169,almond butter,snack,2024-10-17,1.0,2.74,2.74,False,False,False,False,False,False,True
9522,stacey ferguson,72.0,east emilytown,166,almond butter,snack,2024-10-03,1.0,9.13,9.13,False,False,False,False,False,False,True
9523,jason mckinney,43.0,north jonathan,120,fresh milk,snack,2024-07-18,2.0,8.53,17.06,False,False,False,False,False,False,True
9524,lori wagner,27.0,new ronald,103,organic apples,snack,2024-05-16,3.0,4.65,13.95,False,False,False,False,False,False,True
9525,kerry wilson,64.0,robertmouth,117,kale,organic,2024-09-29,3.0,3.66,10.98,False,False,False,False,False,False,True
9526,richard flores,21.0,brendatown,119,granola,snack,2024-10-20,1.0,18.92,18.92,False,False,False,False,False,False,True
9527,robert simon,34.0,sallyland,177,tofu,dairy,2024-05-08,3.0,1.31,3.93,False,False,False,False,False,False,True
9528,ronald medina,27.0,lake brandon,183,organic apples,dairy,2024-04-25,2.0,19.86,39.72,False,False,False,False,False,False,True
9529,jared schaefer,77.0,morenofort,172,kale,snack,2024-10-20,4.0,16.97,67.88,False,False,False,False,False,False,True
9530,travis stephens,62.0,lake philipstad,134,tofu,vegetable,2024-10-31,2.0,13.72,27.44,False,False,False,False,False,False,True
9531,billy wagner,59.0,south joan,190,granola,dairy,2024-09-10,2.0,1.28,2.56,False,False,False,False,False,False,True
9532,robert miller,38.0,soush johnathan,188,kale,snack,2024-10-28,4.0,16.54,66.16,False,False,False,False,False,False,True
9533,katie sanchez,53.0,new deniseburgh,169,granola,dairy,2024-10-04,3.0,12.79,38.37,False,False,False,False,False,False,True
9534,jennifer price,38.0,south henry,198,organic apples,dairy,2024-09-16,2.0,6.74,13.48,False,False,False,False,False,False,True
9535,michael henderson,70.0,east alexander,154,kale,snack,2024-10-14,3.0,1.08,3.24,False,False,False,False,False,False,True
9536,mitchell daniels,62.0,west james,100,kale,snack,2024-07-07,3.0,6.5,19.5,False,False,False,False,False,False,True
9537,daniel brown,59.0,hineshaven,102,almond butter,snack,2024-02-03,1.0,2.37,2.37,False,False,False,False,False,False,True
9538,gina lewis,18.0,birdmouth,137,kale,vegetable,2024-01-31,3.0,12.67,38.01,False,False,False,False,False,False,True
9539,sara nichols,32.0,farleytown,161,organic apples,dairy,2024-03-14,4.0,9.36,37.44,False,False,False,False,False,False,True
9541,mrs. melinda peters,67.0,south anna,187,organic apples,dairy,2024-08-15,3.0,9.54,28.62,False,False,False,False,False,False,True
9542,julia holt,38.0,east donshire,189,granola,snack,2024-02-16,2.0,15.43,30.86,False,False,False,False,False,False,True
9543,raymond henderson,67.0,hallland,186,almond butter,dairy,2024-03-01,2.0,6.28,12.56,False,False,False,False,False,False,True
9544,aaron allen,62.0,michaelstad,139,organic apples,snack,2024-05-18,1.0,12.42,12.42,False,False,False,False,False,False,True
9545,tara wright,52.0,north jesseburgh,194,granola,vegetable,2024-01-11,4.0,13.47,53.88,False,False,False,False,False,False,True
9546,christopher middleton,54.0,port johnathanside,165,fresh milk,organic,2024-04-07,4.0,18.2,72.8,False,False,False,False,False,False,True
9547,charles evans,57.0,south mariemouth,182,tofu,vegetable,2024-06-09,3.0,16.2,48.6,False,False,False,False,False,False,True
9548,brett wall,58.0,dylanmouth,130,kale,dairy,2024-02-05,2.0,8.17,16.34,False,False,False,False,False,False,True
9549,amber fisher,65.0,benjaminmouth,121,almond butter,organic,2024-10-02,4.0,9.07,36.28,False,False,False,False,False,False,True
9550,carrie griffin,79.0,west jeffrey,153,granola,snack,2024-03-09,4.0,4.38,17.52,False,False,False,False,False,False,True
9551,sara mercado,66.0,michaelfurt,121,fresh milk,dairy,2024-05-14,2.0,9.81,19.62,False,False,False,False,False,False,True
9552,dawn henry,65.0,north debra,129,fresh milk,vegetable,2024-02-01,1.0,4.96,4.96,False,False,False,False,False,False,True
9553,michael johnson,18.0,moorefort,132,organic apples,snack,2024-05-20,1.0,5.68,5.68,False,False,False,False,False,False,True
9554,terri schwartz,21.0,north nicoleshire,104,almond butter,organic,2024-10-06,2.0,17.69,35.38,False,False,False,False,False,False,True
9555,jordan schwartz,70.0,new elizabeth,117,fresh milk,vegetable,2024-05-09,2.0,2.13,4.26,False,False,False,False,False,False,True
9556,caroline bryant,69.0,carrillofurt,129,kale,organic,2024-01-07,1.0,1.59,1.59,False,False,False,False,False,False,True
9557,chris wright,52.0,alejandraburgh,132,almond butter,organic,2024-07-27,4.0,8.73,34.92,False,False,False,False,False,False,True
9558,jeffrey rose,23.0,kylechester,137,granola,vegetable,2024-04-10,4.0,9.92,39.68,False,False,False,False,False,False,True
9559,amy banks,23.0,rasmussenstad,147,tofu,snack,2024-09-05,3.0,16.07,48.21,False,False,False,False,False,False,True
9560,keith bishop,18.0,port donald,160,tofu,snack,2024-05-08,4.0,6.94,27.76,False,False,False,False,False,False,True
9561,samuel aguilar,25.0,new rebeccamouth,141,granola,dairy,2024-10-19,4.0,5.65,22.6,False,False,False,False,False,False,True
9562,brittney campbell,23.0,kirbyside,130,fresh milk,dairy,2024-03-14,2.0,19.05,38.1,False,False,False,False,False,False,True
9563,kayla may,53.0,jeremiahland,184,tofu,organic,2024-01-30,2.0,6.48,12.96,False,False,False,False,False,False,True
9564,monica cox,41.0,richardsonbury,118,kale,snack,2024-06-17,4.0,19.83,79.32,False,False,False,False,False,False,True
9565,diana carr,49.0,elizabethberg,171,fresh milk,dairy,2024-06-11,4.0,17.68,70.72,False,False,False,False,False,False,True
9566,jeffrey vega,19.0,new amandaton,172,tofu,dairy,2024-02-28,1.0,10.62,10.62,False,False,False,False,False,False,True
9567,christopher hubbard,44.0,carlosbury,177,kale,snack,2024-03-14,3.0,15.15,45.45,False,False,False,False,False,False,True
9568,chad olson,53.0,port kristinaland,146,kale,organic,2024-05-21,2.0,15.98,31.96,False,False,False,False,False,False,True
9569,victoria martin,18.0,angelaberg,133,granola,vegetable,2024-07-11,1.0,7.35,7.35,False,False,False,False,False,False,True
